2.411624855,76.91835382,-42.60291531
-4.166969204,-120.8296671,-12.69222005
76.37392009,-30.34684857,-46.79822506
-74.97941284,-25.88931961,-50.51500626
-26,82,0
34,78,-4
-2,54,72
-38,62,36
46,58,36
-66,38,-6
68,34,-12
0,-12,102
-62,-10,70
58,-8,72
-84,-18,-8
84,-28,-6
2,-74,94
-44,-88,66
44,-88,68
-70,-74,6
68,-76,10
-32,-112,26
26,-112,28
