2.704736722,74.6587611,-45.22744321
-0.018346944,-122.8704113,-12.70891866
76.3934021,-27.58793918,-44.75249689
-74.764735,-25.21807816,-51.86147496
-28,78,0
28,80,-2
-4,52,72
-44,52,40
44,58,38
-72,30,-2
70,36,-8
4,-12,100
-62,-16,72
64,-20,70
-84,-24,-6
86,-38,-4
4,-74,88
-42,-90,64
44,-86,58
-72,-70,10
66,-80,12
-28,-112,22
24,-110,24
