1.050779586,77.24092685,-36.2542355
-5.659881288,-118.8070089,-27.37240028
76.1491401,-25.51091472,-56.73498188
-79.15077972,-25.67147224,-56.12826663
-26,80,8
32,80,2
-2,40,82
-46,38,56
50,42,56
-72,36,-6
76,32,-8
0,-24,106
-62,-28,76
70,-18,66
-86,-30,-18
88,-32,-16
-2,-86,88
-46,-94,58
40,-100,50
-74,-74,-2
74,-74,-8
-38,-112,16
24,-120,8
