-0.01880403,84.65776213,-39.20868876
7.13333748,-122.0030268,-21.60291592
73.28072926,-20.70758431,-52.2126666
-69.69319805,-20.56020556,-54.00758549
-24,84,-2
30,82,0
2,52,74
-40,58,46
48,54,46
-64,44,0
68,40,-4
0,-22,104
-60,-4,66
58,-22,76
-82,-8,-12
86,-16,-12
4,-88,86
-40,-98,52
44,-92,54
-70,-68,-2
68,-70,14
-24,-118,14
32,-114,18
