-3
-2
-1
0
1
2
-5
-4
-3
-2
-1
0
1
2
3
-6
-5
-4
-3
-2
-1
0
1
2
3
-8
-7
-6
-5
-4
-3
-2
-1
0
1
2
3
4
-9
-8
-7
-6
-5
-4
-3
-2
-1
0
1
2
3
4
-10
-9
-8
-7
-6
-5
-4
-3
-2
-1
0
1
2
3
4
-11
-10
-9
-8
-7
-6
-5
-4
-3
-2
-1
0
1
2
3
4
5
-12
-11
-10
-9
-8
-7
-6
-5
-4
-3
-2
-1
0
1
2
3
4
5
-13
-12
-11
-10
-9
-8
-7
-6
-5
-4
-3
-2
-1
0
1
2
3
4
5
6
-13
-12
-11
-10
-9
-8
-7
-6
-5
-4
-3
-2
-1
0
1
2
3
4
5
6
7
-14
-13
-12
-11
-10
-9
-8
-7
-6
-5
-4
-3
-2
-1
0
1
2
3
4
5
6
7
8
-15
-14
-13
-12
-11
-10
-9
-8
-7
-6
-5
-4
-3
-2
-1
0
1
2
3
4
5
6
7
8
-15
-14
-13
-12
-11
-10
-9
-8
-7
-6
-5
-4
-3
-2
-1
0
1
2
3
4
5
6
7
8
-16
-15
-14
-13
-12
-11
-10
-9
-8
-7
-6
-5
-4
-3
-2
-1
0
1
2
3
4
5
6
7
8
-16
-15
-14
-13
-12
-11
-10
-9
-8
-7
-6
-5
-4
-3
-2
-1
0
1
2
3
4
5
6
7
8
-17
-16
-15
-14
-13
-12
-11
-10
-9
-8
-7
-6
-5
-4
-3
-2
-1
0
1
2
3
4
5
6
7
-17
-16
-15
-14
-13
-12
-11
-10
-9
-8
-7
-6
-5
-4
-3
-2
-1
0
1
2
3
4
5
-17
-16
-15
-14
-13
-12
-11
-10
-9
-8
-7
-6
-5
-4
-3
-2
-1
-17
-16
-15
-14
-13
-12
-11
-10
-9
-8
-7
-6
-5
-4
-3
-17
-16
-15
-14
-13
-12
-11
-10
-9
-8
-7
-6
-5
-16
-15
-14
-13
-12
-11
-10
-9
-8
-7
-6
-16
-15
-14
-13
-12
-11
-10
-9
-8
-7
-16
-15
-14
-13
-12
-11
-10
-9
-15
-14
-13
-12
-11
-10
-15
-14
-13
-12
-11
-1
0
1
2
3
4
5
-4
-3
-2
-1
0
1
2
3
4
5
6
7
-6
-5
-4
-3
-2
-1
0
1
2
3
4
5
6
7
8
9
-8
-7
-6
-5
-4
-3
-2
-1
0
1
2
3
4
5
6
7
8
9
10
11
-10
-9
-8
-7
-6
-5
-4
-3
-2
-1
0
1
2
3
4
5
6
7
8
9
10
11
12
13
-11
-10
-9
-8
-7
-6
-5
-4
-3
-2
-1
0
1
2
3
4
5
6
7
8
9
10
11
12
13
14
-13
-12
-11
-10
-9
-8
-7
-6
-5
-4
3
4
5
6
7
8
9
10
11
12
13
14
15
-13
-12
-11
-10
-9
-8
-7
-6
4
5
6
7
8
9
10
11
12
13
14
15
-14
-13
-12
-11
-10
-9
-8
-7
4
5
6
7
8
9
10
11
12
13
14
15
16
-15
-14
-13
-12
-11
-10
-9
5
6
7
8
9
10
11
12
13
14
15
16
-15
-14
-13
-12
-11
-10
5
6
7
8
9
10
11
12
13
14
15
16
-16
-15
-14
-13
-12
-11
5
6
7
8
9
10
11
12
13
14
15
16
-16
-15
-14
-13
-12
6
7
8
9
10
11
12
13
14
15
16
-17
-16
-15
-14
-13
6
7
8
9
10
11
12
13
14
15
16
-18
-17
-16
-15
-14
7
8
9
10
11
12
13
14
15
-18
-17
-16
-15
-14
8
9
10
11
12
13
14
15
-19
-18
-17
-16
-15
9
10
11
12
13
14
-19
-18
-17
-16
9
10
11
12
13
14
-20
-19
-18
-17
-16
9
10
11
12
13
-20
-19
-18
-17
9
10
11
12
13
-20
-19
-18
-17
9
10
11
12
-21
-20
-19
-18
8
9
10
11
12
-21
-20
-19
-18
6
7
8
9
10
11
-21
-20
-19
-18
0
1
2
3
4
5
6
7
8
9
10
-21
