3.042321405,79.44652775,-41.05001426
-3.7124534,-118.7724213,-7.235925596
77.66946146,-23.23682445,-52.03887439
-76.66853171,-24.91871706,-54.87702298
-20,86,-2
30,82,4
12,52,74
-34,70,36
50,58,40
-68,44,-4
72,42,-4
4,-8,102
-66,-6,74
72,-8,68
-84,-14,-8
84,-16,-4
-4,-70,90
-52,-80,68
44,-88,64
-76,-64,10
74,-70,8
-32,-108,28
28,-106,38
