0.68861052,84.39834758,-38.76064021
7.456033169,-123.782471,-11.89326309
74.99828158,-24.50594122,-50.74153241
-75.6772798,-25.65761584,-48.40990871
-26,84,0
34,82,4
-2,50,76
-46,52,44
48,54,40
-72,34,-4
70,32,-8
2,-18,104
-62,-26,76
58,-20,80
-84,-24,-2
88,-22,-4
2,-78,90
-40,-90,68
44,-86,68
-68,-80,14
74,-74,16
-24,-116,22
42,-106,30
