1.276522583,79.86109423,-34.13041461
-1.701450568,-119.4684273,-36.39029936
76.93887833,-25.29633459,-54.85187732
-74.99647519,-28.56447999,-55.73597831
-28,84,8
38,78,6
2,44,80
-40,54,50
50,46,52
-66,38,0
74,30,-6
-2,-20,106
-60,-18,74
64,-16,72
-84,-28,-6
84,-22,-14
-2,-86,82
-50,-92,50
46,-90,56
-70,-78,-10
72,-74,6
-32,-118,4
28,-118,6
