2.099244139,79.21195817,-39.25847341
-8.21568959,-118.4856842,-16.12739476
78.90184437,-25.99570378,-49.15300127
-81.64261045,-25.87981918,-49.16750135
-22,84,-2
38,78,0
10,50,70
-42.625,58,39.625
54,50,36
-68.5,37.875,-5.875
76,34,-4
6,-16,98
-64,-12,68
68,-24,66
-86,-16,-12
88,-26,-6
-2,-80,84
-52,-86,56
44,-90,56
-74,-68,0
72,-76,6
-42,-108,20
24,-114,20
